product,location,date,day_of_week,month,is_holiday_or_event,temperature_celsius,weather_condition,price,units_sold
Chai,Varanasi,2025-11-14,4,11,False,14.5,clear,15,84
Chai,Varanasi,2025-11-15,5,11,False,29.9,clear,15,129
Chai,Varanasi,2025-11-16,6,11,False,20.4,clear,15,119
Chai,Varanasi,2025-11-17,0,11,False,23.9,rain,15,107
Chai,Varanasi,2025-11-18,1,11,False,35.1,rain,15,119
Chai,Varanasi,2025-11-19,2,11,False,27.4,clear,15,90
Chai,Varanasi,2025-11-20,3,11,False,15.8,rain,15,116
Chai,Varanasi,2025-11-21,4,11,False,20.1,clear,15,106
Chai,Varanasi,2025-11-22,5,11,False,30.0,clear,15,124
Chai,Varanasi,2025-11-23,6,11,False,26.5,clear,15,118
Chai,Varanasi,2025-11-24,0,11,False,19.3,clear,15,94
Chai,Varanasi,2025-11-25,1,11,False,25.3,clear,15,110
Chai,Varanasi,2025-11-26,2,11,False,30.3,clear,15,88
Chai,Varanasi,2025-11-27,3,11,False,25.9,clear,15,109
Chai,Varanasi,2025-11-28,4,11,False,28.5,clear,15,103
Chai,Varanasi,2025-11-29,5,11,False,27.2,clear,15,112
Chai,Varanasi,2025-11-30,6,11,False,23.5,rain,15,127
Chai,Varanasi,2025-12-01,0,12,False,5.2,clear,15,85
Chai,Varanasi,2025-12-02,1,12,False,15.2,clear,15,89
Chai,Varanasi,2025-12-03,2,12,False,18.2,clear,15,87
Chai,Varanasi,2025-12-04,3,12,False,17.7,clear,15,75
Chai,Varanasi,2025-12-05,4,12,False,17.7,clear,15,115
Chai,Varanasi,2025-12-06,5,12,False,7.2,clear,15,93
Chai,Varanasi,2025-12-07,6,12,False,16.2,clear,15,100
Chai,Varanasi,2025-12-08,0,12,False,13.2,clear,15,85
Chai,Varanasi,2025-12-09,1,12,False,17.4,clear,15,104
Chai,Varanasi,2025-12-10,2,12,False,16.1,clear,15,83
Chai,Varanasi,2025-12-11,3,12,False,8.4,clear,15,89
Chai,Varanasi,2025-12-12,4,12,False,5.5,clear,15,103
Chai,Varanasi,2025-12-13,5,12,False,21.3,clear,15,96
Chai,Varanasi,2025-12-14,6,12,False,19.4,clear,15,106
Chai,Varanasi,2025-12-15,0,12,False,12.5,clear,15,67
Chai,Varanasi,2025-12-16,1,12,False,7.6,clear,15,110
Chai,Varanasi,2025-12-17,2,12,False,13.3,clear,15,106
Chai,Varanasi,2025-12-18,3,12,False,23.4,clear,15,93
Chai,Varanasi,2025-12-19,4,12,False,22.3,clear,15,131
Chai,Varanasi,2025-12-20,5,12,False,10.9,clear,15,113
Chai,Varanasi,2025-12-21,6,12,False,11.2,clear,15,93
Chai,Varanasi,2025-12-22,0,12,False,11.1,clear,15,104
Chai,Varanasi,2025-12-23,1,12,False,14.5,clear,15,99
Chai,Varanasi,2025-12-24,2,12,False,11.1,clear,15,102
Chai,Varanasi,2025-12-25,3,12,True,25.4,rain,15,162
Chai,Varanasi,2025-12-26,4,12,False,18.1,clear,15,109
Chai,Varanasi,2025-12-27,5,12,False,13.4,clear,15,105
Chai,Varanasi,2025-12-28,6,12,False,13.4,clear,15,130
Chai,Varanasi,2025-12-29,0,12,False,12.6,clear,15,72
Chai,Varanasi,2025-12-30,1,12,False,10.0,clear,15,92
Chai,Varanasi,2025-12-31,2,12,False,10.2,clear,15,85
Chai,Varanasi,2026-01-01,3,1,False,13.2,clear,15,101
Chai,Varanasi,2026-01-02,4,1,False,15.1,clear,15,111
Chai,Varanasi,2026-01-03,5,1,False,16.3,clear,15,104
Chai,Varanasi,2026-01-04,6,1,False,15.1,clear,15,120
Chai,Varanasi,2026-01-05,0,1,False,18.0,rain,15,131
Chai,Varanasi,2026-01-06,1,1,False,11.5,clear,15,93
Chai,Varanasi,2026-01-07,2,1,False,14.6,clear,15,95
Chai,Varanasi,2026-01-08,3,1,False,18.4,clear,15,93
Chai,Varanasi,2026-01-09,4,1,False,18.3,clear,15,128
Chai,Varanasi,2026-01-10,5,1,False,12.0,clear,15,148
Chai,Varanasi,2026-01-11,6,1,False,14.5,clear,15,109
Chai,Varanasi,2026-01-12,0,1,False,19.9,rain,15,111
Chai,Varanasi,2026-01-13,1,1,False,19.0,rain,15,123
Chai,Varanasi,2026-01-14,2,1,True,18.7,clear,15,156
Chai,Varanasi,2026-01-15,3,1,False,18.6,clear,15,87
Chai,Varanasi,2026-01-16,4,1,False,21.8,clear,15,128
Chai,Varanasi,2026-01-17,5,1,False,15.5,clear,15,117
Chai,Varanasi,2026-01-18,6,1,False,20.7,clear,15,93
Chai,Varanasi,2026-01-19,0,1,False,14.1,clear,15,91
Chai,Varanasi,2026-01-20,1,1,False,7.8,clear,15,101
Chai,Varanasi,2026-01-21,2,1,False,14.7,clear,15,106
Chai,Varanasi,2026-01-22,3,1,False,12.8,clear,15,100
Chai,Varanasi,2026-01-23,4,1,False,16.0,clear,15,115
Chai,Varanasi,2026-01-24,5,1,False,19.2,clear,15,95
Chai,Varanasi,2026-01-25,6,1,False,17.5,clear,15,124
Chai,Varanasi,2026-01-26,0,1,True,16.6,clear,15,165
Chai,Varanasi,2026-01-27,1,1,False,14.8,rain,15,104
Chai,Varanasi,2026-01-28,2,1,False,23.1,clear,15,100
Chai,Varanasi,2026-01-29,3,1,False,8.3,clear,15,89
Chai,Varanasi,2026-01-30,4,1,False,6.7,clear,15,112
Chai,Varanasi,2026-01-31,5,1,False,6.6,clear,15,138
Chai,Varanasi,2026-02-01,6,2,False,21.0,clear,15,118
Chai,Varanasi,2026-02-02,0,2,False,20.3,clear,15,107
Chai,Varanasi,2026-02-03,1,2,False,11.2,clear,15,99
Chai,Varanasi,2026-02-04,2,2,False,7.8,clear,15,120
Chai,Varanasi,2026-02-05,3,2,False,17.6,clear,15,96
Chai,Varanasi,2026-02-06,4,2,False,14.7,clear,15,106
Chai,Varanasi,2026-02-07,5,2,False,11.1,clear,15,137
Chai,Varanasi,2026-02-08,6,2,False,11.0,clear,15,117
Chai,Varanasi,2026-02-09,0,2,False,16.4,clear,15,106
Chai,Varanasi,2026-02-10,1,2,False,15.3,clear,15,98
Chai,Varanasi,2026-02-11,2,2,False,17.5,clear,15,119
Chai,Varanasi,2026-02-12,3,2,False,16.9,clear,15,76
Chai,Varanasi,2026-02-13,4,2,False,11.7,clear,15,122
Chai,Varanasi,2026-02-14,5,2,False,7.3,clear,15,110
Chai,Varanasi,2026-02-15,6,2,False,20.6,clear,15,121
Chai,Varanasi,2026-02-16,0,2,False,19.7,clear,15,83
Chai,Varanasi,2026-02-17,1,2,False,14.2,clear,15,79
Chai,Varanasi,2026-02-18,2,2,False,8.3,clear,15,88
Chai,Varanasi,2026-02-19,3,2,False,13.4,clear,15,87
Chai,Varanasi,2026-02-20,4,2,False,15.0,clear,15,107
Chai,Varanasi,2026-02-21,5,2,False,21.6,clear,15,109
Chai,Varanasi,2026-02-22,6,2,False,21.1,clear,15,111
Chai,Varanasi,2026-02-23,0,2,False,14.4,clear,15,111
Chai,Varanasi,2026-02-24,1,2,False,11.7,clear,15,96
Chai,Varanasi,2026-02-25,2,2,False,11.1,clear,15,95
Chai,Varanasi,2026-02-26,3,2,False,19.6,clear,15,103
Chai,Varanasi,2026-02-27,4,2,False,19.8,rain,15,133
Chai,Varanasi,2026-02-28,5,2,False,17.7,clear,15,127
Chai,Varanasi,2026-03-01,6,3,False,34.6,clear,15,105
Chai,Varanasi,2026-03-02,0,3,False,42.2,extreme_heat,15,91
Chai,Varanasi,2026-03-03,1,3,False,32.4,clear,15,122
Chai,Varanasi,2026-03-04,2,3,False,29.7,clear,15,97
Chai,Varanasi,2026-03-05,3,3,False,41.4,extreme_heat,15,76
Chai,Varanasi,2026-03-06,4,3,True,32.1,rain,15,194
Chai,Varanasi,2026-03-07,5,3,False,34.1,clear,15,104
Chai,Varanasi,2026-03-08,6,3,False,31.5,clear,15,98
Chai,Varanasi,2026-03-09,0,3,False,32.9,clear,15,91
Chai,Varanasi,2026-03-10,1,3,False,33.6,rain,15,101
Chai,Varanasi,2026-03-11,2,3,False,38.5,extreme_heat,15,72
Chai,Varanasi,2026-03-12,3,3,False,37.4,clear,15,99
Chai,Varanasi,2026-03-13,4,3,False,42.8,extreme_heat,15,75
Chai,Varanasi,2026-03-14,5,3,False,37.3,clear,15,116
Chai,Varanasi,2026-03-15,6,3,False,40.0,extreme_heat,15,78
Chai,Varanasi,2026-03-16,0,3,False,35.7,clear,15,93
Chai,Varanasi,2026-03-17,1,3,False,41.4,extreme_heat,15,65
Chai,Varanasi,2026-03-18,2,3,False,29.8,clear,15,91
Chai,Varanasi,2026-03-19,3,3,False,42.0,extreme_heat,15,81
Chai,Varanasi,2026-03-20,4,3,False,35.7,clear,15,107
Chai,Varanasi,2026-03-21,5,3,False,39.3,extreme_heat,15,105
Chai,Varanasi,2026-03-22,6,3,False,40.9,extreme_heat,15,93
Chai,Varanasi,2026-03-23,0,3,False,37.0,clear,15,99
Chai,Varanasi,2026-03-24,1,3,False,34.4,clear,15,104
Chai,Varanasi,2026-03-25,2,3,True,34.6,clear,15,150
Chai,Varanasi,2026-03-26,3,3,False,35.3,clear,15,97
Chai,Varanasi,2026-03-27,4,3,False,40.2,extreme_heat,15,98
Chai,Varanasi,2026-03-28,5,3,False,41.4,extreme_heat,15,98
Chai,Varanasi,2026-03-29,6,3,False,32.1,clear,15,107
Chai,Varanasi,2026-03-30,0,3,False,34.2,clear,15,81
Chai,Varanasi,2026-03-31,1,3,False,29.2,clear,15,116
Chai,Varanasi,2026-04-01,2,4,False,32.7,clear,15,91
Chai,Varanasi,2026-04-02,3,4,False,30.3,clear,15,124
Chai,Varanasi,2026-04-03,4,4,False,42.0,extreme_heat,15,103
Chai,Varanasi,2026-04-04,5,4,False,30.8,clear,15,134
Chai,Varanasi,2026-04-05,6,4,False,40.8,extreme_heat,15,90
Chai,Varanasi,2026-04-06,0,4,False,34.2,clear,15,84
Chai,Varanasi,2026-04-07,1,4,False,37.0,rain,15,89
Chai,Varanasi,2026-04-08,2,4,False,35.6,clear,15,82
Chai,Varanasi,2026-04-09,3,4,False,38.2,extreme_heat,15,84
Chai,Varanasi,2026-04-10,4,4,False,39.4,extreme_heat,15,77
Chai,Varanasi,2026-04-11,5,4,False,32.3,clear,15,112
Chai,Varanasi,2026-04-12,6,4,False,31.5,clear,15,145
Chai,Varanasi,2026-04-13,0,4,False,39.1,extreme_heat,15,86
Chai,Varanasi,2026-04-14,1,4,False,37.9,clear,15,94
Chai,Varanasi,2026-04-15,2,4,False,32.9,clear,15,103
Chai,Varanasi,2026-04-16,3,4,False,32.7,clear,15,84
Chai,Varanasi,2026-04-17,4,4,False,42.5,extreme_heat,15,102
Chai,Varanasi,2026-04-18,5,4,False,40.3,extreme_heat,15,97
Chai,Varanasi,2026-04-19,6,4,False,35.1,clear,15,112
Chai,Varanasi,2026-04-20,0,4,False,32.8,clear,15,95
Chai,Varanasi,2026-04-21,1,4,False,31.1,clear,15,109
Chai,Varanasi,2026-04-22,2,4,False,38.4,extreme_heat,15,75
Chai,Varanasi,2026-04-23,3,4,False,37.9,clear,15,93
Chai,Varanasi,2026-04-24,4,4,False,39.8,extreme_heat,15,85
Chai,Varanasi,2026-04-25,5,4,False,30.7,rain,15,167
Chai,Varanasi,2026-04-26,6,4,False,25.4,rain,15,116
Chai,Varanasi,2026-04-27,0,4,False,31.8,clear,15,92
Chai,Varanasi,2026-04-28,1,4,False,32.3,rain,15,104
Chai,Varanasi,2026-04-29,2,4,False,27.7,clear,15,105
Chai,Varanasi,2026-04-30,3,4,False,39.2,extreme_heat,15,80
Chai,Varanasi,2026-05-01,4,5,False,38.4,extreme_heat,15,97
Chai,Varanasi,2026-05-02,5,5,False,34.4,clear,15,149
Chai,Varanasi,2026-05-03,6,5,False,26.7,clear,15,107
Chai,Varanasi,2026-05-04,0,5,False,39.9,extreme_heat,15,68
Chai,Varanasi,2026-05-05,1,5,False,37.5,clear,15,103
Chai,Varanasi,2026-05-06,2,5,False,36.2,clear,15,98
Chai,Varanasi,2026-05-07,3,5,False,34.2,clear,15,103
Chai,Varanasi,2026-05-08,4,5,False,38.7,extreme_heat,15,85
Chai,Varanasi,2026-05-09,5,5,False,32.2,clear,15,132
Chai,Varanasi,2026-05-10,6,5,False,39.9,extreme_heat,15,113
Chai,Varanasi,2026-05-11,0,5,False,41.8,rain,15,100
Chai,Varanasi,2026-05-12,1,5,False,42.9,rain,15,113
Chai,Varanasi,2026-05-13,2,5,False,33.3,clear,15,80
Chai,Varanasi,2026-05-14,3,5,False,38.2,extreme_heat,15,106
Chai,Varanasi,2026-05-15,4,5,False,29.6,clear,15,129
Chai,Varanasi,2026-05-16,5,5,False,42.6,extreme_heat,15,104
Chai,Varanasi,2026-05-17,6,5,False,25.8,clear,15,106
Chai,Varanasi,2026-05-18,0,5,False,25.5,rain,15,82
Chai,Varanasi,2026-05-19,1,5,False,28.4,clear,15,87
Chai,Varanasi,2026-05-20,2,5,False,37.0,clear,15,107
Chai,Varanasi,2026-05-21,3,5,False,38.8,extreme_heat,15,78
Chai,Varanasi,2026-05-22,4,5,False,36.5,clear,15,123
Chai,Varanasi,2026-05-23,5,5,False,33.0,clear,15,109
Chai,Varanasi,2026-05-24,6,5,False,37.1,rain,15,129
Chai,Varanasi,2026-05-25,0,5,False,31.7,clear,15,109
Chai,Varanasi,2026-05-26,1,5,False,35.4,clear,15,107
Chai,Varanasi,2026-05-27,2,5,False,32.2,clear,15,109
Chai,Varanasi,2026-05-28,3,5,False,32.3,clear,15,98
Chai,Varanasi,2026-05-29,4,5,False,40.7,extreme_heat,15,83
Chai,Varanasi,2026-05-30,5,5,False,37.7,clear,15,149
Chai,Varanasi,2026-05-31,6,5,False,35.0,clear,15,127
Chai,Varanasi,2026-06-01,0,6,False,34.8,clear,15,119
Chai,Varanasi,2026-06-02,1,6,False,25.9,rain,15,102
Chai,Varanasi,2026-06-03,2,6,False,29.7,clear,15,90
Chai,Varanasi,2026-06-04,3,6,False,27.0,rain,15,123
Chai,Varanasi,2026-06-05,4,6,False,29.8,clear,15,117
Chai,Varanasi,2026-06-06,5,6,False,26.8,clear,15,139
Chai,Varanasi,2026-06-07,6,6,False,32.2,clear,15,82
Chai,Varanasi,2026-06-08,0,6,False,23.7,rain,15,107
Chai,Varanasi,2026-06-09,1,6,False,26.7,rain,15,129
Chai,Varanasi,2026-06-10,2,6,False,29.1,rain,15,110
Chai,Varanasi,2026-06-11,3,6,False,29.7,clear,15,103
Chai,Varanasi,2026-06-12,4,6,False,31.2,clear,15,105
Chai,Varanasi,2026-06-13,5,6,False,31.3,rain,15,135
Chai,Varanasi,2026-06-14,6,6,False,21.5,clear,15,107
Chai,Varanasi,2026-06-15,0,6,False,30.6,rain,15,115
Chai,Varanasi,2026-06-16,1,6,False,34.9,clear,15,97
Chai,Varanasi,2026-06-17,2,6,False,29.9,rain,15,113
Chai,Varanasi,2026-06-18,3,6,False,24.2,clear,15,90
Chai,Varanasi,2026-06-19,4,6,False,35.1,rain,15,158
Chai,Varanasi,2026-06-20,5,6,False,28.8,rain,15,131
Chai,Varanasi,2026-06-21,6,6,False,29.4,rain,15,128
Chai,Varanasi,2026-06-22,0,6,False,28.6,clear,15,125
Chai,Varanasi,2026-06-23,1,6,False,28.7,rain,15,110
Chai,Varanasi,2026-06-24,2,6,False,29.8,clear,15,93
Chai,Varanasi,2026-06-25,3,6,False,29.6,rain,15,116
Chai,Varanasi,2026-06-26,4,6,False,33.2,rain,15,168
Chai,Varanasi,2026-06-27,5,6,False,28.8,rain,15,133
Chai,Varanasi,2026-06-28,6,6,False,26.7,rain,15,180
Chai,Varanasi,2026-06-29,0,6,False,31.5,rain,15,130
Chai,Varanasi,2026-06-30,1,6,False,31.1,clear,15,80
Chai,Varanasi,2026-07-01,2,7,False,28.2,rain,15,86
Chai,Varanasi,2026-07-02,3,7,False,32.2,rain,15,123
Chai,Varanasi,2026-07-03,4,7,False,36.1,clear,15,117
Chai,Varanasi,2026-07-04,5,7,False,29.4,rain,15,132
Chai,Varanasi,2026-07-05,6,7,False,27.1,clear,15,128
Chai,Varanasi,2026-07-06,0,7,False,22.9,clear,15,116
Chai,Varanasi,2026-07-07,1,7,False,30.2,rain,15,111
Chai,Varanasi,2026-07-08,2,7,False,29.0,clear,15,82
Chai,Varanasi,2026-07-09,3,7,False,26.5,clear,15,97
Chai,Varanasi,2026-07-10,4,7,False,30.7,rain,15,148
Chai,Varanasi,2026-07-11,5,7,False,32.3,clear,15,125
Chai,Varanasi,2026-07-12,6,7,False,28.7,clear,15,122
Chai,Varanasi,2026-07-13,0,7,False,32.8,clear,15,88
Chai,Varanasi,2026-07-14,1,7,False,27.5,rain,15,108
Chai,Varanasi,2026-07-15,2,7,False,30.5,rain,15,125
Chai,Varanasi,2026-07-16,3,7,False,33.3,rain,15,101
Chai,Varanasi,2026-07-17,4,7,False,26.3,rain,15,134
Chai,Varanasi,2026-07-18,5,7,False,25.6,rain,15,134
Chai,Varanasi,2026-07-19,6,7,False,27.0,rain,15,162
Chai,Varanasi,2026-07-20,0,7,False,29.6,clear,15,101
Chai,Varanasi,2026-07-21,1,7,False,28.1,rain,15,117
Chai,Varanasi,2026-07-22,2,7,False,30.3,clear,15,89
Chai,Varanasi,2026-07-23,3,7,False,31.6,clear,15,80
Chai,Varanasi,2026-07-24,4,7,False,31.3,clear,15,111
Chai,Varanasi,2026-07-25,5,7,False,29.0,clear,15,105
Chai,Varanasi,2026-07-26,6,7,False,32.1,rain,15,123
Chai,Varanasi,2026-07-27,0,7,False,29.7,rain,15,107
Chai,Varanasi,2026-07-28,1,7,False,31.2,clear,15,88
Chai,Varanasi,2026-07-29,2,7,False,29.5,clear,15,114
Chai,Varanasi,2026-07-30,3,7,False,27.0,rain,15,103
Chai,Varanasi,2026-07-31,4,7,False,34.5,clear,15,143
Chai,Varanasi,2026-08-01,5,8,False,27.0,clear,15,133
Chai,Varanasi,2026-08-02,6,8,False,26.0,rain,15,156
Chai,Varanasi,2026-08-03,0,8,False,32.2,rain,15,115
Chai,Varanasi,2026-08-04,1,8,False,31.3,rain,15,96
Chai,Varanasi,2026-08-05,2,8,False,26.6,rain,15,131
Chai,Varanasi,2026-08-06,3,8,False,33.8,clear,15,103
Chai,Varanasi,2026-08-07,4,8,False,31.2,rain,15,140
Chai,Varanasi,2026-08-08,5,8,False,26.5,clear,15,129
Chai,Varanasi,2026-08-09,6,8,False,29.6,clear,15,132
Chai,Varanasi,2026-08-10,0,8,False,29.7,clear,15,99
Chai,Varanasi,2026-08-11,1,8,False,30.2,clear,15,104
Chai,Varanasi,2026-08-12,2,8,False,31.0,rain,15,115
Chai,Varanasi,2026-08-13,3,8,False,27.1,rain,15,99
Chai,Varanasi,2026-08-14,4,8,False,32.8,clear,15,132
Chai,Varanasi,2026-08-15,5,8,True,34.9,rain,15,312
Chai,Varanasi,2026-08-16,6,8,False,28.3,rain,15,136
Chai,Varanasi,2026-08-17,0,8,False,30.1,clear,15,98
Chai,Varanasi,2026-08-18,1,8,False,34.3,rain,15,118
Chai,Varanasi,2026-08-19,2,8,False,26.3,rain,15,113
Chai,Varanasi,2026-08-20,3,8,False,27.2,rain,15,151
Chai,Lucknow,2025-09-01,0,9,False,28.2,rain,15,90
Chai,Lucknow,2025-09-02,1,9,False,28.8,clear,15,91
Chai,Lucknow,2025-09-03,2,9,False,31.0,rain,15,102
Chai,Lucknow,2025-09-04,3,9,False,26.4,clear,15,76
Chai,Lucknow,2025-09-05,4,9,False,25.4,clear,15,115
Chai,Lucknow,2025-09-06,5,9,False,31.9,clear,15,116
Chai,Lucknow,2025-09-07,6,9,False,23.7,clear,15,109
Chai,Lucknow,2025-09-08,0,9,False,30.9,rain,15,86
Chai,Lucknow,2025-09-09,1,9,False,24.5,rain,15,105
Chai,Lucknow,2025-09-10,2,9,False,31.1,rain,15,86
Chai,Lucknow,2025-09-11,3,9,False,26.8,clear,15,71
Chai,Lucknow,2025-09-12,4,9,False,24.7,rain,15,124
Chai,Lucknow,2025-09-13,5,9,False,25.5,rain,15,138
Chai,Lucknow,2025-09-14,6,9,False,25.1,clear,15,120
Chai,Lucknow,2025-09-15,0,9,False,27.7,clear,15,97
Chai,Lucknow,2025-09-16,1,9,False,28.1,rain,15,103
Chai,Lucknow,2025-09-17,2,9,False,28.0,rain,15,102
Chai,Lucknow,2025-09-18,3,9,False,32.1,rain,15,99
Chai,Lucknow,2025-09-19,4,9,False,28.8,rain,15,108
Chai,Lucknow,2025-09-20,5,9,False,32.1,rain,15,103
Chai,Lucknow,2025-09-21,6,9,False,32.6,clear,15,120
Chai,Lucknow,2025-09-22,0,9,False,33.3,clear,15,68
Chai,Lucknow,2025-09-23,1,9,False,23.5,rain,15,91
Chai,Lucknow,2025-09-24,2,9,False,26.3,rain,15,106
Chai,Lucknow,2025-09-25,3,9,False,24.6,rain,15,116
Chai,Lucknow,2025-09-26,4,9,False,25.8,clear,15,101
Chai,Lucknow,2025-09-27,5,9,False,30.6,clear,15,117
Chai,Lucknow,2025-09-28,6,9,False,31.7,clear,15,121
Chai,Lucknow,2025-09-29,0,9,False,26.4,rain,15,102
Chai,Lucknow,2025-09-30,1,9,False,30.5,clear,15,77
Chai,Lucknow,2025-10-01,2,10,False,18.6,clear,15,88
Chai,Lucknow,2025-10-02,3,10,True,28.6,clear,15,114
Chai,Lucknow,2025-10-03,4,10,False,27.9,clear,15,112
Chai,Lucknow,2025-10-04,5,10,False,21.4,clear,15,96
Chai,Lucknow,2025-10-05,6,10,False,22.7,clear,15,93
Chai,Lucknow,2025-10-06,0,10,False,25.3,clear,15,81
Chai,Lucknow,2025-10-07,1,10,False,25.6,clear,15,86
Chai,Lucknow,2025-10-08,2,10,False,22.7,clear,15,97
Chai,Lucknow,2025-10-09,3,10,False,22.7,clear,15,82
Chai,Lucknow,2025-10-10,4,10,False,16.3,rain,15,138
Chai,Lucknow,2025-10-11,5,10,False,15.6,clear,15,102
Chai,Lucknow,2025-10-12,6,10,False,31.0,clear,15,100
Chai,Lucknow,2025-10-13,0,10,False,29.2,clear,15,96
Chai,Lucknow,2025-10-14,1,10,False,18.6,clear,15,82
Chai,Lucknow,2025-10-15,2,10,False,19.9,clear,15,89
Chai,Lucknow,2025-10-16,3,10,False,22.0,clear,15,80
Chai,Lucknow,2025-10-17,4,10,False,26.5,clear,15,107
Chai,Lucknow,2025-10-18,5,10,False,22.2,rain,15,132
Chai,Lucknow,2025-10-19,6,10,False,32.2,clear,15,120
Chai,Lucknow,2025-10-20,0,10,True,36.4,clear,15,146
Chai,Lucknow,2025-10-21,1,10,True,26.8,clear,15,131
Chai,Lucknow,2025-10-22,2,10,False,22.0,clear,15,84
Chai,Lucknow,2025-10-23,3,10,False,24.6,clear,15,95
Chai,Lucknow,2025-10-24,4,10,False,23.4,clear,15,123
Chai,Lucknow,2025-10-25,5,10,False,27.1,clear,15,104
Chai,Lucknow,2025-10-26,6,10,False,24.7,rain,15,138
Chai,Lucknow,2025-10-27,0,10,False,25.1,clear,15,87
Chai,Lucknow,2025-10-28,1,10,False,21.3,clear,15,87
Chai,Lucknow,2025-10-29,2,10,False,23.9,clear,15,82
Chai,Lucknow,2025-10-30,3,10,False,24.2,clear,15,84
Chai,Lucknow,2025-10-31,4,10,False,26.0,clear,15,87
Chai,Lucknow,2025-11-01,5,11,True,22.6,rain,15,239
Chai,Lucknow,2025-11-02,6,11,False,27.1,clear,15,105
Chai,Lucknow,2025-11-03,0,11,False,25.0,clear,15,92
Chai,Lucknow,2025-11-04,1,11,False,20.3,clear,15,91
Chai,Lucknow,2025-11-05,2,11,False,27.3,clear,15,83
Chai,Lucknow,2025-11-06,3,11,False,13.2,clear,15,100
Chai,Lucknow,2025-11-07,4,11,False,21.9,clear,15,111
Chai,Lucknow,2025-11-08,5,11,False,23.8,clear,15,111
Chai,Lucknow,2025-11-09,6,11,False,20.3,rain,15,106
Chai,Lucknow,2025-11-10,0,11,False,24.1,clear,15,90
Chai,Lucknow,2025-11-11,1,11,False,24.5,clear,15,71
Chai,Lucknow,2025-11-12,2,11,False,18.1,clear,15,87
Chai,Lucknow,2025-11-13,3,11,False,21.6,clear,15,84
Chai,Lucknow,2025-11-14,4,11,False,20.1,clear,15,112
Chai,Lucknow,2025-11-15,5,11,False,25.3,clear,15,100
Chai,Lucknow,2025-11-16,6,11,False,23.7,clear,15,108
Chai,Lucknow,2025-11-17,0,11,False,22.0,clear,15,82
Chai,Lucknow,2025-11-18,1,11,False,19.7,clear,15,79
Chai,Lucknow,2025-11-19,2,11,False,19.8,clear,15,93
Chai,Lucknow,2025-11-20,3,11,False,20.4,clear,15,68
Chai,Lucknow,2025-11-21,4,11,False,22.0,clear,15,120
Chai,Lucknow,2025-11-22,5,11,False,21.1,clear,15,89
Chai,Lucknow,2025-11-23,6,11,False,19.0,clear,15,131
Chai,Lucknow,2025-11-24,0,11,False,26.0,clear,15,71
Chai,Lucknow,2025-11-25,1,11,False,23.8,clear,15,66
Chai,Lucknow,2025-11-26,2,11,False,24.5,clear,15,76
Chai,Lucknow,2025-11-27,3,11,False,24.3,clear,15,97
Chai,Lucknow,2025-11-28,4,11,False,24.5,clear,15,109
Chai,Lucknow,2025-11-29,5,11,False,23.5,clear,15,96
Chai,Lucknow,2025-11-30,6,11,False,35.3,clear,15,114
Chai,Lucknow,2025-12-01,0,12,False,17.1,clear,15,96
Chai,Lucknow,2025-12-02,1,12,False,8.6,clear,15,84
Chai,Lucknow,2025-12-03,2,12,False,15.4,clear,15,93
Chai,Lucknow,2025-12-04,3,12,False,12.4,clear,15,84
Chai,Lucknow,2025-12-05,4,12,False,22.7,clear,15,110
Chai,Lucknow,2025-12-06,5,12,False,15.3,clear,15,124
Chai,Lucknow,2025-12-07,6,12,False,13.7,clear,15,122
Chai,Lucknow,2025-12-08,0,12,False,12.8,rain,15,82
Chai,Lucknow,2025-12-09,1,12,False,17.8,clear,15,95
Chai,Lucknow,2025-12-10,2,12,False,20.8,clear,15,90
Chai,Lucknow,2025-12-11,3,12,False,11.2,clear,15,96
Chai,Lucknow,2025-12-12,4,12,False,15.4,clear,15,92
Chai,Lucknow,2025-12-13,5,12,False,9.5,clear,15,137
Chai,Lucknow,2025-12-14,6,12,False,20.4,clear,15,128
Chai,Lucknow,2025-12-15,0,12,False,18.7,clear,15,84
Chai,Lucknow,2025-12-16,1,12,False,19.4,clear,15,74
Chai,Lucknow,2025-12-17,2,12,False,17.4,clear,15,85
Chai,Lucknow,2025-12-18,3,12,False,19.6,clear,15,82
Chai,Lucknow,2025-12-19,4,12,False,18.6,clear,15,127
Chai,Lucknow,2025-12-20,5,12,False,18.5,clear,15,119
Chai,Lucknow,2025-12-21,6,12,False,16.1,clear,15,107
Chai,Lucknow,2025-12-22,0,12,False,10.2,clear,15,85
Chai,Lucknow,2025-12-23,1,12,False,16.0,clear,15,87
Chai,Lucknow,2025-12-24,2,12,False,19.0,clear,15,85
Chai,Lucknow,2025-12-25,3,12,True,17.4,clear,15,163
Chai,Lucknow,2025-12-26,4,12,False,17.5,clear,15,112
Chai,Lucknow,2025-12-27,5,12,False,21.6,clear,15,116
Chai,Lucknow,2025-12-28,6,12,False,17.2,clear,15,117
Chai,Lucknow,2025-12-29,0,12,False,9.4,rain,15,114
Chai,Lucknow,2025-12-30,1,12,False,16.4,clear,15,93
Chai,Lucknow,2025-12-31,2,12,False,14.8,clear,15,95
Chai,Lucknow,2026-01-01,3,1,False,12.1,rain,15,98
Chai,Lucknow,2026-01-02,4,1,False,8.7,clear,15,131
Chai,Lucknow,2026-01-03,5,1,False,16.5,clear,15,90
Chai,Lucknow,2026-01-04,6,1,False,14.6,clear,15,108
Chai,Lucknow,2026-01-05,0,1,False,20.2,clear,15,93
